ID Number,X Position,Y Position,B,Sigma 1 B,Sigma 2 B,V,Sigma 1 V,Sigma 2 V,R,Sigma 1 R,Sigma 2 R,I,Sigma 1 I,Sigma 2 I,nB,nV,nR,nI,RA,Declination ,,,,,,
504248,-651,2796.02,20.07,0.092,0,18.54,0.028,0,17.535,0.024,0,16.486,0.019,0,1,2,3,3,40.02487,43.07041,2,40,5.97,43,4,13.5
504479,1550.42,2976.32,99.999,9.999,9.999,18.542,0.029,0,18.05,0.029,0,17.531,0.03,0,0,1,1,1,40.00028,42.65327,2,40,0.07,42,39,11.8
1495,1451.04,243.63,19.093,0.02,0.026,18.542,0.014,0.009,18.201,0.015,0.012,17.848,0.015,0.02,9,17,9,16,40.70175,42.68986,2,42,48.42,42,41,23.5
503218,-490.9,2111.99,19.167,0.049,0,18.543,0.029,0,18.085,0.024,0,17.671,0.025,0,2,2,2,2,40.20331,43.04499,2,40,48.79,43,2,42
500990,1234.36,-187.07,20.097,0.072,0,18.543,0.028,0,17.557,0.022,0,16.647,0.022,0,1,2,2,3,40.81088,42.73323,2,43,14.61,42,43,59.6
502625,1990.39,1472.32,99.999,9.999,9.999,18.545,0.029,0,18.124,0.029,0,17.692,0.03,0,0,2,2,3,40.39058,42.58048,2,41,33.74,42,34,49.7
501869,2435.59,751.91,19.499,0.058,0,18.549,0.043,0,17.966,0.034,0,99.999,9.999,9.999,2,2,2,0,40.57912,42.50086,2,42,18.99,42,30,3.1
960,1614.2,155.97,19.162,0.021,0.039,18.549,0.015,0.002,18.149,0.016,0.03,17.77,0.013,0.014,9,17,9,16,40.72555,42.65954,2,42,54.13,42,39,34.3
6140,841.77,1001.1,19.447,0.028,0.075,18.549,0.014,0.014,17.921,0.012,0.006,17.416,0.011,0.004,7,18,11,17,40.50186,42.80047,2,42,0.45,42,48,1.7
500224,940.83,-708.48,19.002,0.035,0,18.55,0.056,0,18.149,0.022,0,17.805,0.025,0,2,1,2,2,40.94297,42.79148,2,43,46.31,42,47,29.3
6640,1870.39,1083.54,20.037,0.075,0,18.55,0.016,0.022,17.391,0.018,0.362,16.579,0.022,0.08,1,16,6,4,40.48935,42.60561,2,41,57.44,42,36,20.2
500793,1130.23,-328.8,20.09,0.049,0.121,18.55,0.024,0.022,17.501,0.015,0.022,16.395,0.014,0.014,2,3,5,6,40.84658,42.75367,2,43,23.18,42,45,13.2
500061,2694.72,-815.91,99.999,9.999,9.999,18.552,0.033,0,17.552,0.033,0,16.594,0.029,0,0,2,2,3,40.98286,42.46062,2,43,55.89,42,27,38.2
501821,2434.72,693.89,19.805,0.065,0,18.553,0.029,0,17.788,0.022,0,17.164,0.024,0,1,2,3,3,40.59399,42.50137,2,42,22.56,42,30,4.9
500492,1506.24,-525.71,19.786,0.073,0,18.553,0.029,0,17.714,0.023,0,16.946,0.022,0,1,2,2,3,40.89998,42.68368,2,43,36,42,41,1.2
501830,2000.5,701.78,19.301,0.045,0,18.554,0.03,0,18.128,0.024,0,17.658,0.03,0,2,2,2,2,40.58843,42.58336,2,42,21.22,42,35,0.1
501923,2337.48,813.08,19.686,0.045,0,18.554,0.059,0,17.675,0.023,0,16.966,0.022,0,1,1,2,3,40.56264,42.51902,2,42,15.03,42,31,8.5
500196,1604.78,-722.3,18.986,0.033,0,18.555,0.031,0,18.241,0.026,0,17.901,0.029,0,2,2,2,2,40.95122,42.66609,2,43,48.29,42,39,57.9
500051,691.25,-821,99.999,9.999,9.999,18.556,0.048,0,18.006,0.022,0,17.384,0.022,0,0,1,2,2,40.9702,42.83922,2,43,52.85,42,50,21.2
503877,2532.3,2546.72,99.999,9.999,9.999,18.557,0.032,0,18.204,0.024,0,17.747,0.025,0,0,2,3,2,40.12006,42.47088,2,40,28.81,42,28,15.2
2070,475.25,332.91,19.226,0.02,0.027,18.558,0.015,0.002,18.163,0.015,0.01,17.718,0.013,0.002,9,16,9,16,40.67108,42.87372,2,42,41.06,42,52,25.4
500354,1796.59,-612.62,19.652,0.053,0,18.558,0.026,0,17.944,0.023,0,17.384,0.023,0,1,2,2,2,40.9244,42.62927,2,43,41.86,42,37,45.4
501023,97.09,-162.92,19.537,0.048,0,18.559,0.05,0,17.973,0.025,0,17.43,0.022,0,2,1,2,2,40.7961,42.94798,2,43,11.06,42,56,52.7
500495,-539.58,-523.75,99.999,9.999,9.999,18.559,0.069,0,18.069,0.024,0,17.665,0.025,0,0,1,2,3,40.88463,43.07024,2,43,32.31,43,4,12.9
501225,1792.47,-2.56,19.176,0.034,0,18.56,0.029,0,18.169,0.023,0,17.707,0.025,0,2,2,2,2,40.76765,42.62675,2,43,4.24,42,37,36.3
504251,-620.3,2798.76,19.52,0.071,0,18.56,0.032,0,17.946,0.023,0,17.386,0.023,0,1,2,3,2,40.02447,43.06459,2,40,5.87,43,3,52.5
502377,2650.36,1240.11,19.242,0.036,0,18.56,0.033,0,18.146,0.028,0,17.704,0.027,0,2,2,2,2,40.45582,42.45728,2,41,49.4,42,27,26.2
504356,1559.4,2865.07,99.999,9.999,9.999,18.561,0.029,0,17.506,0.022,0,16.305,0.022,0,0,2,3,3,40.02895,42.65238,2,40,6.95,42,39,8.6
9188,1642.28,1542.07,19.576,0.033,0.034,18.561,0.015,0.018,17.938,0.014,0.023,17.417,0.012,0.009,6,17,10,17,40.36961,42.6458,2,41,28.71,42,38,44.9
9195,712.06,1543.74,19.292,0.022,0.025,18.561,0.014,0.016,18.139,0.015,0.003,17.722,0.013,0.006,8,17,10,16,40.36095,42.82153,2,41,26.63,42,49,17.5
11816,679.66,2027.81,19.39,0.025,0.022,18.562,0.014,0.012,18.057,0.015,0.009,17.57,0.012,0.001,7,17,9,17,40.23594,42.82444,2,40,56.63,42,49,28
3325,294.57,541.09,19.243,0.021,0.008,18.563,0.015,0.016,18.147,0.015,0.02,17.71,0.013,0.002,9,16,9,16,40.61593,42.90664,2,42,27.82,42,54,23.9
503602,-504,2361.83,19.626,0.068,0,18.564,0.033,0,17.769,0.022,0,17.112,0.022,0,1,2,2,3,40.13859,43.04573,2,40,33.26,43,2,44.6
501655,2688.29,497.13,19.387,0.048,0,18.564,0.032,0,18.116,0.026,0,17.651,0.027,0,2,2,2,2,40.64645,42.45463,2,42,35.15,42,27,16.7
11721,376.71,2013.27,19.768,0.089,0,18.565,0.026,0,17.89,0.071,0,99.999,9.999,9.999,1,9,1,0,40.23689,42.88176,2,40,56.85,42,52,54.4
8319,767.53,1383.71,19.959,0.088,0,18.565,0.014,0.001,17.487,0.013,0.001,16.282,0.01,0,1,17,10,17,40.40267,42.81208,2,41,36.64,42,48,43.5
460,1838.88,71.98,19.128,0.021,0,18.565,0.015,0.038,18.206,0.016,0.005,17.844,0.014,0,9,16,9,16,40.74886,42.61756,2,42,59.73,42,37,3.2
504073,2276.13,2669.85,99.999,9.999,9.999,18.565,0.03,0,17.861,0.027,0,17.23,0.025,0,0,2,2,3,40.08604,42.5184,2,40,20.65,42,31,6.2
504203,-301.21,2763.92,19.514,0.046,0,18.566,0.028,0,18.031,0.024,0,17.502,0.022,0,2,2,2,3,40.03664,43.00457,2,40,8.79,43,0,16.4
504183,2735.59,2747.77,99.999,9.999,9.999,18.566,0.029,0,18.204,0.027,0,17.756,0.029,0,0,2,2,2,40.07053,42.43105,2,40,16.93,42,25,51.8
426,756.97,67.15,19.139,0.02,0.002,18.566,0.016,0.003,18.226,0.017,0.034,17.852,0.014,0.004,9,16,9,16,40.74179,42.82201,2,42,58.03,42,49,19.2
501057,2416.92,-144.85,19.758,0.102,0,18.568,0.048,0,99.999,9.999,9.999,17.083,0.053,0,1,2,0,2,40.80887,42.50955,2,43,14.13,42,30,34.4
500363,-589.85,-605.57,99.999,9.999,9.999,18.569,0.069,0,17.945,0.028,0,17.313,0.026,0,0,1,2,1,40.90544,43.08017,2,43,37.31,43,4,48.6
504416,296.43,2912.32,19.8,0.062,0,18.571,0.028,0,17.704,0.023,0,16.984,0.022,0,1,2,3,3,40.00427,42.8906,2,40,1.02,42,53,26.2
500143,2511.14,-752.66,19.133,0.034,0,18.574,0.031,0,18.199,0.024,0,17.752,0.032,0,2,2,2,2,40.96538,42.49498,2,43,51.69,42,29,41.9
503209,763.52,2099.46,19.245,0.042,0,18.574,0.029,0,18.164,0.026,0,17.751,0.028,0,2,2,3,2,40.21826,42.80811,2,40,52.38,42,48,29.2
504422,133.66,2917.21,19.485,0.053,0,18.574,0.03,0,17.991,0.022,0,17.471,0.026,0,2,2,3,2,40.00138,42.92131,2,40,0.33,42,55,16.7
500362,-381.27,-606.14,99.999,9.999,9.999,18.575,0.045,0,18.146,0.027,0,17.72,0.025,0,0,1,2,2,40.90709,43.04076,2,43,37.7,43,2,26.7
504020,2662.26,2628.93,99.999,9.999,9.999,18.575,0.029,0,18.25,0.024,0,17.818,0.026,0,0,2,3,2,40.10025,42.44575,2,40,24.06,42,26,44.7
2547,1053.13,410.63,19.302,0.02,0.018,18.575,0.013,0.017,18.126,0.013,0.012,17.669,0.011,0.016,11,18,13,18,40.65565,42.76408,2,42,37.35,42,45,50.7
1265,1117.87,206.96,20.205,0.062,0.016,18.575,0.013,0.013,17.464,0.01,0.009,16.247,0.009,0.002,2,18,13,20,40.70858,42.75303,2,42,50.06,42,45,10.9
501880,-506.89,766.55,19.084,0.037,0,18.576,0.047,0,18.218,0.025,0,17.793,0.025,0,2,1,2,2,40.5511,43.05671,2,42,12.26,43,3,24.2
501916,2253.84,806.68,19.369,0.047,0,18.576,0.027,0,18.149,0.027,0,17.666,0.03,0,2,2,2,2,40.56359,42.53487,2,42,15.26,42,32,5.5
307,1938.5,47.68,99.999,9.999,9.999,18.577,0.015,0.014,17.802,0.015,0.019,17.098,0.015,0,0,13,7,9,40.75586,42.59887,2,43,1.41,42,35,55.9
501550,-487.11,364.71,19.5,0.054,0,18.582,0.061,0,18.232,0.022,0,17.74,0.024,0,2,1,2,3,40.6552,43.05537,2,42,37.25,43,3,19.3
500491,155.89,-525.86,99.999,9.999,9.999,18.582,0.051,0,17.542,0.021,0,16.383,0.02,0,0,1,3,3,40.89024,42.93884,2,43,33.66,42,56,19.8
500417,2638.67,-569.22,19.571,0.064,0,18.583,0.031,0,17.954,0.024,0,17.431,0.024,0,1,2,2,3,40.91926,42.46993,2,43,40.62,42,28,11.7
503363,484.03,2200.61,19.523,0.06,0,18.584,0.032,0,17.977,0.03,0,17.425,0.025,0,1,2,1,3,40.18959,42.86021,2,40,45.5,42,51,36.8
5738,262.96,931.74,19.714,0.028,0.031,18.585,0.013,0.018,17.866,0.011,0.008,17.263,0.01,0.007,8,18,13,20,40.51487,42.91025,2,42,3.57,42,54,36.9
500661,-357.54,-420.72,99.999,9.999,9.999,18.586,0.046,0,18.031,0.021,0,17.538,0.025,0,0,1,2,3,40.85932,43.03529,2,43,26.24,43,2,7
503777,1276.97,2483.12,19.12,0.04,0,18.586,0.033,0,18.261,0.028,0,17.892,0.035,0,2,2,2,2,40.12437,42.70846,2,40,29.85,42,42,30.4
7789,1371.11,1291.41,19.478,0.025,0.022,18.587,0.014,0.002,18.054,0.015,0.007,17.578,0.013,0.001,9,17,9,17,40.43167,42.69864,2,41,43.6,42,41,55.1
10108,1167.67,1706.76,19.954,0.053,0,18.588,0.014,0.007,17.786,0.014,0.005,17.081,0.011,0.01,1,17,9,17,40.32305,42.73439,2,41,17.53,42,44,3.8
502702,2696.41,1551.7,19.237,0.052,0,18.589,0.029,0,18.158,0.025,0,17.713,0.027,0,1,2,2,2,40.37641,42.44659,2,41,30.34,42,26,47.7
503157,-534.98,2065.53,99.999,9.999,9.999,18.592,0.032,0,17.68,0.022,0,16.834,0.021,0,0,2,3,3,40.21491,43.05364,2,40,51.58,43,3,13.1
503897,517.64,2557.1,19.169,0.047,0,18.592,0.032,0,18.223,0.03,0,17.715,0.041,0,2,2,2,1,40.09802,42.85137,2,40,23.52,42,51,4.9
6082,1140.9,992.18,19.383,0.024,0.021,18.593,0.013,0.026,18.131,0.012,0.031,17.653,0.013,0.035,8,20,14,20,40.50668,42.744,2,42,1.6,42,44,38.4
500651,2134.59,-424.64,20.057,0.1,0,18.594,0.029,0,17.6,0.023,0,16.572,0.023,0,1,2,3,3,40.87856,42.56441,2,43,30.86,42,33,51.9
500619,443.5,-445,19.35,0.046,0,18.595,0.059,0,18.255,0.025,0,17.799,0.029,0,2,1,2,1,40.87147,42.88406,2,43,29.15,42,53,2.6
501560,2802.84,378.12,19.527,0.071,0,18.596,0.039,0,17.789,0.061,0,17.004,0.075,0,1,2,1,1,40.67783,42.43368,2,42,42.68,42,26,1.2
1403,1518.16,230.1,19.148,0.022,0.029,18.596,0.015,0.01,18.253,0.015,0.014,17.883,0.015,0.008,9,17,9,16,40.70575,42.67726,2,42,49.38,42,40,38.1
500680,332.67,-406.77,19.598,0.053,0,18.597,0.057,0,18.009,0.027,0,17.464,0.025,0,2,1,2,3,40.8608,42.9048,2,43,26.59,42,54,17.3
500533,2605.33,-505.76,19.435,0.062,0,18.597,0.029,0,18.07,0.026,0,17.558,0.028,0,1,2,3,2,40.90276,42.47589,2,43,36.66,42,28,33.2
503483,2105.07,2291.41,19.129,0.041,0,18.599,0.029,0,18.295,0.042,0,17.854,0.032,0,2,2,2,2,40.18146,42.55336,2,40,43.55,42,33,12.1
890,982.45,144.63,19.861,0.068,0,18.6,0.016,0.001,17.829,0.013,0.011,17.161,0.011,0.007,1,16,10,17,40.72358,42.77897,2,42,53.66,42,46,44.3
0,858.8,2764.71,19.992,0.099,0,18.6,0.033,0,99.999,9.999,9.999,99.999,9.999,9.999,1,2,0,0,40.04787,42.78544,2,40,11.49,42,47,7.6
6465,1967.46,1056.86,19.992,0.061,0,18.602,0.021,0.084,18.041,0.054,0,17.045,0.101,0,1,13,1,1,40.49702,42.58744,2,41,59.28,42,35,14.8
502695,2437.94,1542.38,19.801,0.064,0,18.604,0.028,0,17.823,0.025,0,17.109,0.026,0,1,2,2,3,40.37653,42.49548,2,41,30.37,42,29,43.7
748,1670.31,119.02,19.346,0.028,0.023,18.605,0.015,0.004,18.159,0.015,0.013,17.747,0.014,0.006,7,17,9,16,40.73548,42.64914,2,42,56.52,42,38,56.9
503685,1314.64,2415.39,19.453,0.049,0,18.605,0.038,0,18.131,0.043,0,17.652,0.046,0,1,2,2,1,40.14215,42.70181,2,40,34.12,42,42,6.5
500075,67.97,-803.6,99.999,9.999,9.999,18.605,0.047,0,17.948,0.023,0,17.319,0.021,0,0,1,3,3,40.96133,42.9569,2,43,50.72,42,57,24.9
9966,1580.14,1680.41,19.999,0.061,0,18.606,0.015,0.001,17.509,0.012,0.022,16.321,0.011,0.002,1,17,10,17,40.33352,42.65664,2,41,20.04,42,39,23.9
9363,1162.12,1570.65,19.204,0.022,0.041,18.607,0.014,0.029,18.255,0.017,0.005,17.864,0.014,0.009,9,17,9,16,40.35802,42.73633,2,41,25.92,42,44,10.8
502132,2181.21,1021.5,19.413,0.101,0,18.607,0.068,0,99.999,9.999,9.999,99.999,9.999,9.999,1,1,0,0,40.50789,42.54728,2,42,1.89,42,32,50.2
502626,-250.42,1474.87,19.273,0.041,0,18.608,0.028,0,18.184,0.025,0,17.785,0.027,0,2,2,2,2,40.37019,43.00381,2,41,28.85,43,0,13.7
500005,-78.39,-866.51,99.999,9.999,9.999,18.608,0.05,0,18.222,0.025,0,17.765,0.025,0,0,1,2,3,40.97655,42.98488,2,43,54.37,42,59,5.6
3526,1298.47,575.48,19.257,0.021,0.021,18.61,0.015,0.011,18.22,0.015,0.011,17.792,0.014,0.006,8,17,9,16,40.61519,42.71676,2,42,27.65,42,43,0.3
503670,-243.26,2404.9,19.284,0.043,0,18.61,0.033,0,18.14,0.025,0,17.729,0.024,0,2,2,3,2,40.12996,42.99618,2,40,31.19,42,59,46.2
502664,91.45,1513.84,19.393,0.046,0,18.611,0.036,0,18.091,0.025,0,17.612,0.028,0,1,2,2,2,40.36316,42.93897,2,41,27.16,42,56,20.3
4646,1716.1,761.25,20.271,0.095,0,18.613,0.015,0.008,17.509,0.013,0.021,16.298,0.011,0.002,1,16,10,17,40.57084,42.63674,2,42,17,42,38,12.3
500554,2817.92,-487.33,19.303,0.045,0,18.613,0.032,0,18.142,0.026,0,17.654,0.027,0,2,2,2,2,40.89957,42.43563,2,43,35.9,42,26,8.3
503476,2641.57,2288.37,99.999,9.999,9.999,18.614,0.033,0,17.908,0.025,0,17.303,0.028,0,0,2,3,2,40.18726,42.45203,2,40,44.94,42,27,7.3
3009,1119.44,482.75,20.185,0.062,0.024,18.614,0.013,0.013,17.705,0.011,0.014,16.84,0.01,0.003,2,18,13,20,40.63761,42.75113,2,42,33.03,42,45,4.1
3410,1371.88,556.55,99.999,9.999,9.999,18.615,0.014,0.004,17.543,0.013,0.005,16.312,0.011,0.001,0,17,10,17,40.62065,42.703,2,42,28.96,42,42,10.8
500986,2640.26,-190.42,19.271,0.049,0,18.615,0.034,0,18.191,0.024,0,17.791,0.032,0,2,2,2,2,40.82222,42.4676,2,43,17.33,42,28,3.3
4336,519.18,711.41,19.229,0.022,0.024,18.616,0.016,0.005,18.224,0.015,0.018,17.845,0.014,0.013,9,16,9,16,40.57383,42.86318,2,42,17.72,42,51,47.5
503955,1486.03,2590.98,19.928,0.058,0,18.616,0.029,0,17.938,0.022,0,17.369,0.026,0,1,2,3,3,40.09866,42.6682,2,40,23.68,42,40,5.5
502974,-219.79,1833.44,19.357,0.049,0,18.616,0.031,0,18.181,0.026,0,17.739,0.028,0,2,2,2,2,40.27782,42.99566,2,41,6.68,42,59,44.4
503719,1247.25,2440.54,20.052,0.088,0,18.617,0.029,0,17.586,0.02,0,16.613,0.022,0,1,2,2,3,40.13504,42.71437,2,40,32.41,42,42,51.7
503799,2636.64,2500.21,99.999,9.999,9.999,18.617,0.033,0,18.107,0.023,0,17.549,0.025,0,0,2,3,2,40.13296,42.45149,2,40,31.91,42,27,5.4
502817,-729.46,1665.99,99.999,9.999,9.999,18.618,0.067,0,17.752,0.034,0,17.007,0.028,0,0,1,1,2,40.31648,43.09306,2,41,15.95,43,5,35
6226,1209.27,1015.54,20.286,0.101,0,18.618,0.014,0.008,17.608,0.011,0.002,16.559,0.01,0.011,1,19,11,20,40.50125,42.73094,2,42,0.3,42,43,51.4
6718,1133.83,1097.23,20.018,0.037,0.036,18.619,0.014,0.014,17.787,0.011,0.006,17.05,0.01,0.007,4,20,13,22,40.47959,42.74469,2,41,55.1,42,44,40.9
7450,1031.09,1226.85,19.973,0.101,0,18.619,0.013,0.033,17.631,0.012,0.027,16.623,0.01,0.011,1,19,12,20,40.44535,42.76329,2,41,46.88,42,45,47.8
1677,566.02,272.2,19.186,0.02,0.008,18.622,0.016,0.01,18.264,0.015,0.012,17.908,0.014,0,9,16,9,16,40.68745,42.85692,2,42,44.99,42,51,24.9
501616,-504.51,456.08,19.17,0.041,0,18.623,0.051,0,18.246,0.023,0,17.827,0.026,0,2,1,2,2,40.63143,43.05812,2,42,31.54,43,3,29.2
500560,691.21,-483.53,19.269,0.042,0,18.624,0.056,0,18.312,0.028,0,17.919,0.028,0,2,1,2,2,40.88322,42.83746,2,43,31.97,42,50,14.9
500968,973.26,-202.36,19.957,0.068,0,18.624,0.056,0,17.912,0.021,0,17.294,0.021,0,1,1,3,3,40.81286,42.78264,2,43,15.09,42,46,57.5
500571,2013.43,-477.05,19.175,0.044,0,18.624,0.032,0,18.266,0.024,0,17.834,0.031,0,2,2,2,2,40.89114,42.58758,2,43,33.87,42,35,15.3
500958,183.82,-209.15,19.028,0.04,0,18.624,0.054,0,18.245,0.025,0,17.863,0.027,0,2,1,2,2,40.80869,42.93185,2,43,14.09,42,55,54.7
4161,1648.65,680.26,19.594,0.029,0.026,18.625,0.015,0.014,18.061,0.015,0.04,17.594,0.013,0,7,17,9,16,40.5911,42.64997,2,42,21.86,42,38,59.9
1765,571.2,283.44,19.188,0.022,0.1,18.625,0.016,0.013,18.222,0.015,0.015,17.807,0.013,0.012,9,16,9,16,40.68459,42.85588,2,42,44.3,42,51,21.2
503193,1840.5,2090.71,20.088,0.081,0,18.626,0.027,0,17.433,0.021,0,16.057,0.021,0,1,2,3,3,40.2305,42.60471,2,40,55.32,42,36,17
7642,1865.23,1260.92,19.176,0.023,0.008,18.626,0.015,0.008,18.322,0.016,0.017,17.969,0.015,0.012,9,17,9,16,40.44376,42.60548,2,41,46.5,42,36,19.7
503765,-777.21,2472.98,99.999,9.999,9.999,18.627,0.04,0,99.999,9.999,9.999,16.127,0.026,0,0,1,0,2,40.10721,43.09656,2,40,25.73,43,5,47.6
502168,2407.05,1055.77,19.229,0.03,0.02,18.627,0.021,0.01,18.343,0.018,0.038,17.976,0.023,0.019,4,4,4,4,40.50099,42.5044,2,42,0.24,42,30,15.8
4948,1965.07,808.8,19.936,0.088,0,18.629,0.019,0,18.054,0.065,0,99.999,9.999,9.999,1,15,1,0,40.56067,42.58941,2,42,14.56,42,35,21.9
503772,20.58,2476.29,19.843,0.072,0,18.629,0.032,0,17.776,0.025,0,17.026,0.02,0,1,2,3,3,40.11406,42.94584,2,40,27.37,42,56,45
500744,-535.12,-356.32,99.999,9.999,9.999,18.63,0.057,0,17.976,0.024,0,17.338,0.024,0,0,1,2,2,40.84135,43.0685,2,43,21.92,43,4,6.6
10488,501,1779.14,19.495,0.027,0.016,18.631,0.014,0.025,18.167,0.016,0.038,17.717,0.013,0.01,8,17,9,16,40.29839,42.85986,2,41,11.61,42,51,35.5
9785,1589.4,1647.81,19.271,0.022,0.014,18.631,0.015,0.005,18.276,0.015,0.028,17.887,0.014,0.006,9,17,9,16,40.34197,42.6551,2,41,22.07,42,39,18.4
501377,85.06,162.67,20.146,0.083,0,18.632,0.063,0,17.526,0.021,0,16.284,0.018,0,1,1,2,3,40.71194,42.94843,2,42,50.86,42,56,54.3
501404,2455.67,193.84,19.496,0.056,0,18.632,0.035,0,18.201,0.024,0,17.789,0.027,0,1,2,2,2,40.72234,42.50033,2,42,53.36,42,30,1.2
5180,976.31,843.98,19.179,0.022,0.062,18.633,0.016,0.007,18.236,0.017,0.01,17.906,0.014,0.033,9,16,9,16,40.54345,42.77601,2,42,10.43,42,46,33.6
503124,1996.59,2030.93,19.725,0.043,0,18.633,0.026,0,17.978,0.022,0,17.362,0.025,0,1,2,2,3,40.24728,42.57563,2,40,59.35,42,34,32.3
500066,1530.95,-808.73,19.413,0.05,0,18.633,0.033,0,18.141,0.027,0,17.691,0.027,0,1,2,2,2,40.97292,42.68048,2,43,53.5,42,40,49.7
503406,2615.92,2222.5,99.999,9.999,9.999,18.633,0.03,0,17.578,0.021,0,16.325,0.022,0,0,2,3,3,40.20389,42.45733,2,40,48.93,42,27,26.4
503792,285.92,2495.49,99.999,9.999,9.999,18.634,0.033,0,17.743,0.038,0,16.901,0.021,0,0,2,1,3,40.11167,42.89558,2,40,26.8,42,53,44.1
503991,2801.57,2616.03,99.999,9.999,9.999,18.635,0.044,0,18.297,0.028,0,17.951,0.041,0,0,2,2,2,40.10489,42.41952,2,40,25.17,42,25,10.3
9920,695.98,1671.7,99.999,9.999,9.999,18.64,0.014,0.004,17.726,0.013,0.015,16.944,0.011,0.009,0,17,9,17,40.32784,42.82373,2,41,18.68,42,49,25.4
504163,343.67,2736.16,19.262,0.041,0,18.64,0.028,0,18.236,0.031,0,17.824,0.027,0,2,2,2,2,40.05016,42.88295,2,40,12.04,42,52,58.6
501632,2552.97,477.01,19.313,0.043,0,18.64,0.032,0,18.174,0.025,0,17.763,0.031,0,2,2,2,2,40.65052,42.48031,2,42,36.13,42,28,49.1
502376,2095.73,1239.19,19.277,0.042,0,18.64,0.033,0,18.215,0.028,0,17.812,0.032,0,2,2,2,2,40.45131,42.56207,2,41,48.32,42,33,43.4
8212,351.56,1366.55,19.423,0.025,0.01,18.641,0.015,0.017,18.215,0.016,0.023,17.756,0.013,0.024,7,17,9,16,40.40346,42.89078,2,41,36.83,42,53,26.8
11415,1309.01,1954.88,19.212,0.021,0.023,18.642,0.014,0.004,18.28,0.018,0.009,17.869,0.014,0.015,9,17,9,16,40.26051,42.70604,2,41,2.52,42,42,21.7
5258,380.49,855.32,19.198,0.021,0.05,18.642,0.016,0.002,18.287,0.015,0.012,17.902,0.013,0.008,9,16,9,17,40.53557,42.88851,2,42,8.54,42,53,18.6
501778,89.41,646.39,19.232,0.035,0,18.643,0.064,0,18.222,0.036,0,17.821,0.027,0,2,1,1,2,40.58708,42.94477,2,42,20.9,42,56,41.2
501010,93.8,-173.67,19.909,0.075,0,18.644,0.063,0,17.829,0.023,0,17.116,0.024,0,1,1,3,3,40.79885,42.94866,2,43,11.72,42,56,55.2
2171,782.64,349.15,99.999,9.999,9.999,18.644,0.017,0.005,17.542,0.013,0.014,16.318,0.01,0.011,0,16,10,17,40.66933,42.81555,2,42,40.64,42,48,56
501306,2270.38,73.77,19.233,0.042,0,18.646,0.026,0,18.305,0.027,0,17.909,0.035,0,1,2,2,2,40.7517,42.53602,2,43,0.41,42,32,9.7
504315,2615.52,2840.2,99.999,9.999,9.999,18.647,0.036,0,18.272,0.027,0,17.839,0.029,0,0,1,2,2,40.04569,42.45307,2,40,10.97,42,27,11
502755,2567.94,1607.74,19.248,0.037,0,18.648,0.036,0,18.262,0.025,0,17.862,0.026,0,1,2,3,2,40.36093,42.4705,2,41,26.62,42,28,13.8
501229,165.58,0.63,19.721,0.07,0,18.649,0.054,0,18.049,0.022,0,17.427,0.023,0,1,1,3,2,40.7544,42.93413,2,43,1.06,42,56,2.9
402,1268.56,63.7,19.78,0.037,0.043,18.649,0.015,0.005,17.911,0.014,0.018,17.286,0.012,0.013,5,17,9,15,40.74662,42.72537,2,42,59.19,42,43,31.3
502492,2467.47,1353.22,20.302,0.09,0,18.651,0.034,0,17.43,0.022,0,15.872,0.02,0,1,2,2,3,40.42527,42.49112,2,41,42.06,42,29,28
501002,176.04,-178.68,19.212,0.034,0,18.651,0.056,0,18.366,0.025,0,17.977,0.029,0,2,1,2,2,40.80076,42.93315,2,43,12.18,42,55,59.3
500307,-223.93,-649.32,99.999,9.999,9.999,18.652,0.07,0,18.278,0.024,0,17.837,0.029,0,0,1,2,2,40.91939,43.01126,2,43,40.65,43,0,40.5
502868,2701.55,1715.35,19.379,0.043,0,18.652,0.031,0,18.209,0.027,0,17.745,0.025,0,1,2,3,2,40.33455,42.44455,2,41,20.29,42,26,40.4
503134,-563.12,2039.57,19.585,0.058,0,18.652,0.031,0,17.905,0.024,0,17.241,0.024,0,1,2,2,3,40.22136,43.05913,2,40,53.13,43,3,32.9
500330,1531.82,-631.63,19.915,0.085,0,18.654,0.029,0,17.9,0.024,0,17.199,0.024,0,1,2,2,3,40.9274,42.6794,2,43,42.57,42,40,45.8
8860,1463.62,1480.57,20.3,0.068,0,18.655,0.015,0.008,17.385,0.012,0.005,15.847,0.011,0.002,1,17,10,17,40.38384,42.67995,2,41,32.12,42,40,47.8
501739,2727.89,591.53,20.435,0.09,0,18.656,0.032,0,17.745,0.021,0,16.803,0.022,0,1,2,2,3,40.62258,42.44659,2,42,29.42,42,26,47.7
500302,2277.74,-652.14,19.346,0.043,0,18.656,0.035,0,18.178,0.025,0,17.744,0.026,0,2,2,2,2,40.93796,42.53856,2,43,45.11,42,32,18.8
502172,2281.19,1059.67,19.308,0.052,0.104,18.657,0.068,0,18.44,0.079,0,99.999,9.999,9.999,2,1,1,0,40.49894,42.52815,2,41,59.74,42,31,41.3
504427,-547.8,2921.34,99.999,9.999,9.999,18.657,0.032,0,17.44,0.034,0,15.79,0.02,0,0,2,2,3,39.9935,43.05,2,39,58.44,43,2,60
501608,76.83,449.17,19.429,0.046,0,18.657,0.077,0,18.314,0.028,0,17.844,0.025,0,2,1,2,2,40.6379,42.94832,2,42,33.1,42,56,54
